PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2034,Radiologic Technologists,detailed,"3,740",6.9,1.462,1.04,28.12,"58,490",1.4,18.74,22.64,28.24,33.86,37.90,"38,980","47,100","58,740","70,430","78,830",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2035,Magnetic Resonance Imaging Technologists,detailed,"1,380",17.9,0.538,2.05,30.11,"62,640",3.3,18.42,26.22,30.33,35.64,39.06,"38,320","54,530","63,080","74,140","81,250",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2041,Emergency Medical Technicians and Paramedics,detailed,"3,160",17.8,1.235,0.70,15.35,"31,930",2.8,10.30,11.86,14.31,17.51,21.79,"21,430","24,670","29,770","36,410","45,320",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2051,Dietetic Technicians,detailed,310,14.5,0.122,0.52,14.69,"30,560",3.6,10.12,11.53,13.43,15.24,21.02,"21,050","23,990","27,940","31,700","43,720",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2052,Pharmacy Technicians,detailed,"8,470",4.9,3.309,1.13,15.48,"32,200",1.5,10.74,12.71,15.28,17.96,20.31,"22,340","26,440","31,790","37,370","42,240",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2053,Psychiatric Technicians,detailed,"3,090",9.5,1.206,2.57,14.39,"29,920",1.4,11.17,12.63,13.94,15.50,18.34,"23,230","26,270","29,000","32,240","38,150",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2054,Respiratory Therapy Technicians,detailed,170,26.4,0.066,0.98,24.29,"50,520",3.2,19.55,21.05,23.41,27.26,33.62,"40,670","43,780","48,690","56,700","69,930",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2055,Surgical Technologists,detailed,"2,090",10.3,0.815,1.09,21.98,"45,710",1.2,16.19,18.75,21.71,24.63,29.14,"33,680","39,000","45,160","51,240","60,600",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2056,Veterinary Technologists and Technicians,detailed,"1,360",11.1,0.531,0.73,17.04,"35,450",3.2,11.69,13.56,16.66,19.90,23.70,"24,320","28,200","34,660","41,390","49,290",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2057,Ophthalmic Medical Technicians,detailed,730,26.6,0.283,0.84,17.74,"36,910",2.1,13.59,15.74,17.42,19.15,23.36,"28,260","32,730","36,230","39,830","48,580",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,"11,040",5.6,4.312,0.87,21.96,"45,680",1.0,16.62,19.20,21.75,24.30,28.43,"34,570","39,930","45,240","50,540","59,120",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2071,Medical Records and Health Information Technicians,detailed,"3,870",9.5,1.510,1.05,20.38,"42,390",2.3,11.49,13.89,18.24,25.47,33.60,"23,910","28,890","37,930","52,980","69,880",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2081,"Opticians, Dispensing",detailed,"1,520",15.7,0.592,1.12,19.31,"40,160",3.9,11.24,13.95,19.51,24.36,28.15,"23,370","29,020","40,570","50,670","58,540",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2091,Orthotists and Prosthetists,detailed,70,22.8,0.029,0.53,27.65,"57,510",5.0,16.31,19.14,28.53,34.83,38.54,"33,920","39,810","59,350","72,440","80,160",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2092,Hearing Aid Specialists,detailed,100,41.9,0.038,0.74,22.53,"46,860",14.9,12.34,14.50,22.19,29.03,35.53,"25,670","30,150","46,150","60,380","73,890",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2099,"Health Technologists and Technicians, All Other",detailed,"2,930",12.2,1.144,1.31,19.72,"41,010",3.0,12.59,14.69,17.95,24.45,29.80,"26,190","30,560","37,330","50,850","61,990",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-9011,Occupational Health and Safety Specialists,detailed,480,6.3,0.189,0.33,32.73,"68,080",3.7,17.78,24.70,33.04,39.88,47.44,"36,970","51,370","68,730","82,940","98,680",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-9012,Occupational Health and Safety Technicians,detailed,**,**,**,**,18.32,"38,100",5.9,13.31,15.10,17.16,19.83,24.43,"27,690","31,410","35,690","41,240","50,810",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-9091,Athletic Trainers,detailed,360,23.8,0.140,0.80,*,"47,920",3.2,*,*,*,*,*,"28,970","38,100","45,660","54,820","69,050",TRUE,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-9092,Genetic Counselors,detailed,**,**,**,**,33.61,"69,920",5.1,15.80,19.37,34.98,44.49,49.84,"32,870","40,290","72,760","92,540","103,670",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,770,14.4,0.299,1.23,26.95,"56,060",5.7,12.96,15.98,24.17,36.36,47.59,"26,950","33,230","50,270","75,620","98,990",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-0000,Healthcare Support Occupations,major,"72,580",2.5,28.338,0.98,14.79,"30,770",1.2,9.64,10.97,13.44,17.19,21.80,"20,040","22,810","27,950","35,750","45,340",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-1011,Home Health Aides,detailed,"10,400",9.8,4.059,0.70,11.35,"23,610",2.5,8.73,9.48,10.83,12.11,15.05,"18,160","19,710","22,520","25,200","31,310",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-1013,Psychiatric Aides,detailed,110,39.7,0.042,0.09,14.30,"29,750",4.9,11.66,12.66,13.88,15.35,18.47,"24,260","26,340","28,870","31,930","38,410",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-1014,Nursing Assistants,detailed,"23,700",4.2,9.252,0.91,12.14,"25,250",0.9,9.52,10.39,11.70,13.71,15.34,"19,810","21,620","24,340","28,510","31,910",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-1015,Orderlies,detailed,880,18.1,0.343,0.93,11.98,"24,920",1.6,9.70,10.42,11.54,13.17,15.12,"20,180","21,670","23,990","27,390","31,440",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-2011,Occupational Therapy Assistants,detailed,500,18.3,0.196,0.67,29.62,"61,610",2.2,21.65,25.73,29.71,34.49,37.67,"45,020","53,530","61,800","71,750","78,360",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-2012,Occupational Therapy Aides,detailed,**,**,**,**,11.58,"24,090",23.8,8.41,8.74,9.28,13.67,16.79,"17,490","18,170","19,310","28,430","34,920",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-2021,Physical Therapist Assistants,detailed,"1,500",12.8,0.585,0.93,28.40,"59,070",1.6,20.12,24.42,28.42,33.29,37.46,"41,840","50,790","59,120","69,240","77,910",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-2022,Physical Therapist Aides,detailed,700,19.0,0.274,0.79,12.67,"26,340",1.7,10.14,10.90,12.14,13.86,15.17,"21,100","22,670","25,260","28,830","31,550",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9011,Massage Therapists,detailed,"3,360",12.0,1.313,1.81,22.61,"47,020",5.1,10.44,14.95,18.57,25.15,43.91,"21,710","31,090","38,630","52,320","91,330",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9091,Dental Assistants,detailed,"6,150",7.9,2.402,1.02,18.60,"38,690",3.4,12.76,14.55,17.97,22.32,26.87,"26,550","30,270","37,370","46,430","55,890",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9092,Medical Assistants,detailed,"16,940",5.3,6.614,1.46,15.91,"33,100",1.5,11.01,13.31,15.88,18.27,20.89,"22,910","27,690","33,020","37,990","43,460",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9093,Medical Equipment Preparers,detailed,"1,400",13.4,0.545,1.44,15.93,"33,140",2.8,10.76,12.51,15.20,18.44,22.78,"22,380","26,030","31,620","38,360","47,380",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9094,Medical Transcriptionists,detailed,760,13.7,0.298,0.76,18.21,"37,880",1.8,13.11,15.92,18.17,20.94,23.85,"27,270","33,120","37,790","43,550","49,610",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9095,Pharmacy Aides,detailed,790,33.1,0.306,1.21,13.97,"29,060",2.2,10.35,11.77,13.84,15.70,18.27,"21,520","24,490","28,780","32,660","38,010",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,"1,300",17.1,0.508,0.86,13.89,"28,880",4.8,9.08,10.64,13.28,15.94,21.02,"18,880","22,130","27,630","33,160","43,710",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9097,Phlebotomists,detailed,"2,500",12.5,0.975,1.13,14.80,"30,790",3.0,10.54,11.95,14.30,17.24,20.16,"21,930","24,850","29,750","35,870","41,940",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9099,"Healthcare Support Workers, All Other",detailed,"1,490",14.5,0.580,0.90,17.62,"36,640",5.8,10.11,12.14,15.98,23.04,27.39,"21,030","25,250","33,240","47,930","56,960",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-0000,Protective Service Occupations,major,"84,580",2.6,33.021,1.38,21.51,"44,740",5.1,9.52,11.22,16.07,30.21,40.51,"19,810","23,340","33,430","62,840","84,270",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-1011,First-Line Supervisors of Correctional Officers,detailed,380,6.4,0.149,0.50,37.98,"79,000",8.5,19.98,23.19,36.86,49.90,60.65,"41,560","48,240","76,680","103,790","126,160",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-1012,First-Line Supervisors of Police and Detectives,detailed,"1,410",4.1,0.552,0.75,53.29,"110,840",1.5,32.33,43.70,54.25,63.57,75.46,"67,250","90,890","112,830","132,220","156,960",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,"1,170",1.9,0.457,1.11,47.74,"99,310",2.1,34.58,40.46,46.43,54.43,63.32,"71,920","84,150","96,570","113,210","131,710",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,"2,470",11.1,0.964,1.85,23.36,"48,580",4.3,13.04,15.71,23.05,28.75,34.30,"27,120","32,690","47,940","59,800","71,340",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-2011,Firefighters,detailed,"7,250",3.2,2.832,1.26,31.87,"66,290",1.6,20.72,25.86,32.04,38.07,44.05,"43,100","53,800","66,640","79,190","91,620",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-2021,Fire Inspectors and Investigators,detailed,280,2.9,0.111,1.32,36.05,"74,990",1.7,24.25,28.82,35.25,42.93,49.42,"50,440","59,950","73,330","89,290","102,800",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-3011,Bailiffs,detailed,360,13.3,0.142,1.09,24.32,"50,590",11.0,16.56,18.44,21.80,25.06,43.51,"34,440","38,350","45,350","52,120","90,500",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-3012,Correctional Officers and Jailers,detailed,"6,870",5.2,2.682,0.89,26.03,"54,150",5.7,15.07,17.45,26.27,32.66,38.72,"31,360","36,300","54,640","67,920","80,540",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-3021,Detectives and Criminal Investigators,detailed,"1,910",3.1,0.746,1.01,45.80,"95,270",4.0,22.47,32.80,45.43,62.03,67.52,"46,740","68,230","94,490","129,030","140,430",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-3041,Parking Enforcement Workers,detailed,340,1.1,0.131,2.16,23.92,"49,750",1.7,14.22,18.27,23.71,29.04,33.60,"29,580","38,000","49,320","60,410","69,890",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-3051,Police and Sheriff's Patrol Officers,detailed,"13,440",2.6,5.247,1.13,34.32,"71,380",1.3,22.77,28.39,34.92,40.29,46.72,"47,360","59,050","72,630","83,810","97,170",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9011,Animal Control Workers,detailed,80,17.4,0.031,0.35,22.33,"46,440",4.6,14.50,19.44,22.22,25.49,30.58,"30,150","40,440","46,230","53,020","63,600",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9031,Gaming Surveillance Officers and Gaming Investigators,detailed,300,17.0,0.116,1.61,15.51,"32,260",2.0,10.87,12.45,14.93,17.77,19.54,"22,610","25,900","31,060","36,960","40,650",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9032,Security Guards,detailed,"38,480",6.6,15.024,1.94,11.95,"24,860",1.6,8.94,9.77,11.14,13.09,15.88,"18,600","20,310","23,180","27,220","33,030",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9091,Crossing Guards,detailed,"1,310",7.9,0.513,0.96,12.53,"26,070",3.8,9.05,10.60,12.71,14.37,15.38,"18,830","22,050","26,430","29,890","31,980",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,"2,250",7.2,0.880,0.86,15.75,"32,750",3.0,10.12,11.72,14.61,18.58,23.38,"21,040","24,370","30,390","38,640","48,640",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9093,Transportation Security Screeners,detailed,**,**,**,**,19.71,"41,000",2.7,16.38,18.80,19.18,20.75,23.00,"34,060","39,100","39,890","43,150","47,850",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9099,"Protective Service Workers, All Other",detailed,"2,290",2.3,0.894,0.94,16.84,"35,020",4.4,11.01,13.33,15.23,19.61,24.26,"22,900","27,720","31,680","40,790","50,460",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-0000,Food Preparation and Serving Related Occupations,major,"257,860",1.3,100.674,1.09,12.30,"25,580",0.9,8.61,9.02,10.17,13.85,18.89,"17,910","18,760","21,140","28,810","39,300",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-1011,Chefs and Head Cooks,detailed,"2,590",10.2,1.011,1.10,27.86,"57,960",2.8,14.73,19.72,26.03,33.83,41.52,"30,650","41,020","54,140","70,360","86,370",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,"17,500",4.4,6.832,1.05,18.53,"38,540",2.2,10.21,13.16,17.04,23.31,29.27,"21,240","27,370","35,440","48,480","60,890",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-2011,"Cooks, Fast Food",detailed,"3,810",20.7,1.488,0.42,11.33,"23,560",3.3,8.76,9.40,10.88,12.77,14.57,"18,230","19,550","22,630","26,550","30,310",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-2012,"Cooks, Institution and Cafeteria",detailed,"3,670",9.1,1.434,0.51,13.84,"28,790",2.1,9.47,11.31,13.55,15.76,18.54,"19,690","23,530","28,180","32,780","38,560",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-2014,"Cooks, Restaurant",detailed,"29,930",4.4,11.687,1.31,13.50,"28,090",1.1,9.67,11.07,13.32,15.48,18.12,"20,110","23,030","27,700","32,200","37,690",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-2015,"Cooks, Short Order",detailed,"1,550",27.4,0.606,0.50,14.17,"29,470",13.7,8.85,9.39,10.90,13.41,16.45,"18,400","19,530","22,680","27,900","34,210",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-2019,"Cooks, All Other",detailed,470,38.6,0.182,1.63,12.89,"26,800",5.5,8.78,9.88,12.71,14.61,17.57,"18,260","20,540","26,440","30,390","36,550",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-2021,Food Preparation Workers,detailed,"18,420",7.1,7.190,1.23,11.62,"24,170",2.0,8.72,9.30,10.92,13.38,15.65,"18,140","19,340","22,720","27,820","32,560",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-3011,Bartenders,detailed,"11,240",6.9,4.387,1.02,13.19,"27,440",3.2,8.51,8.86,9.48,15.69,22.01,"17,710","18,420","19,720","32,630","45,780",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"61,790",5.2,24.122,0.96,9.86,"20,510",1.0,8.51,8.79,9.23,10.27,12.42,"17,700","18,290","19,210","21,360","25,830",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,"12,890",14.7,5.032,1.50,10.10,"21,010",2.2,8.49,8.80,9.29,10.78,12.83,"17,670","18,300","19,320","22,430","26,680",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-3031,Waiters and Waitresses,detailed,"56,720",3.5,22.143,1.22,13.31,"27,680",2.1,8.58,8.96,10.14,16.19,22.44,"17,840","18,640","21,080","33,670","46,670",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-3041,"Food Servers, Nonrestaurant",detailed,"4,440",8.1,1.732,0.93,10.71,"22,280",1.5,8.58,8.92,9.61,11.59,14.45,"17,840","18,560","19,990","24,100","30,060",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"10,390",9.4,4.055,1.32,10.26,"21,340",1.7,8.53,8.82,9.28,10.56,13.74,"17,750","18,340","19,300","21,960","28,570",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-9021,Dishwashers,detailed,"12,140",7.4,4.741,1.34,10.19,"21,200",1.0,8.60,8.98,9.74,11.26,12.42,"17,880","18,690","20,260","23,410","25,830",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"9,350",12.6,3.649,1.25,10.85,"22,560",3.0,8.58,8.96,9.75,11.85,14.62,"17,850","18,630","20,280","24,640","30,400",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,980,38.6,0.383,0.97,13.54,"28,160",8.6,8.74,9.29,10.93,18.39,23.36,"18,190","19,320","22,740","38,250","48,600",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"95,240",2.3,37.182,1.20,12.24,"25,470",0.9,8.80,9.41,11.05,13.59,17.29,"18,300","19,570","22,970","28,270","35,970",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"3,460",10.6,1.351,1.24,18.04,"37,530",2.3,11.71,13.54,15.98,20.94,28.19,"24,350","28,170","33,230","43,550","58,630",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"2,260",7.1,0.884,1.26,24.76,"51,500",3.5,13.71,16.59,22.14,28.98,37.59,"28,530","34,500","46,060","60,280","78,180",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"40,720",4.9,15.899,1.05,11.23,"23,350",1.3,8.70,9.15,10.20,12.18,15.03,"18,100","19,030","21,230","25,340","31,270",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",37-2012,Maids and Housekeeping Cleaners,detailed,"23,890",5.7,9.325,1.44,10.92,"22,720",0.9,8.74,9.30,10.58,12.11,14.10,"18,180","19,350","22,010","25,180","29,330",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",37-2019,"Building Cleaning Workers, All Other",detailed,**,**,**,**,14.57,"30,300",7.4,10.20,11.48,14.37,17.18,18.83,"21,210","23,870","29,900","35,740","39,170",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",37-2021,Pest Control Workers,detailed,"2,320",12.1,0.906,1.72,15.66,"32,570",6.0,9.79,11.47,14.23,18.31,23.75,"20,370","23,860","29,600","38,080","49,410",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",37-3011,Landscaping and Groundskeeping Workers,detailed,"20,730",3.5,8.094,1.26,12.74,"26,490",1.6,9.01,9.96,11.94,14.34,17.92,"18,750","20,720","24,840","29,820","37,270",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,660,21.8,0.257,1.41,16.32,"33,950",3.2,10.89,13.15,15.51,18.46,23.63,"22,640","27,360","32,260","38,410","49,150",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",37-3013,Tree Trimmers and Pruners,detailed,**,**,**,**,15.72,"32,700",2.7,11.01,12.65,14.78,18.27,22.40,"22,900","26,320","30,750","38,010","46,580",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",39-0000,Personal Care and Service Occupations,major,"66,600",3.5,26.003,0.72,13.58,"28,250",1.3,8.79,9.40,11.32,14.95,21.47,"18,280","19,550","23,540","31,100","44,660",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",39-1010,First-Line Supervisors of Gaming Workers,detailed,380,34.9,0.150,0.70,22.31,"46,400",4.3,12.87,16.78,21.62,27.39,32.82,"26,780","34,900","44,980","56,980","68,260",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",39-1021,First-Line Supervisors of Personal Service Workers,detailed,"3,530",6.5,1.379,0.92,21.40,"44,510",3.4,12.85,15.50,19.14,24.62,31.49,"26,730","32,230","39,810","51,210","65,490",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",39-2011,Animal Trainers,detailed,470,30.0,0.183,1.82,23.35,"48,570",24.9,9.03,11.27,14.20,24.38,51.60,"18,790","23,440","29,550","50,710","107,320",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",39-2021,Nonfarm Animal Caretakers,detailed,"3,750",13.4,1.464,1.10,12.59,"26,190",2.9,8.97,9.85,11.77,14.17,17.56,"18,660","20,480","24,470","29,470","36,530",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",39-3011,Gaming Dealers,detailed,"1,700",25.3,0.665,1.01,10.46,"21,750",3.3,8.59,8.85,9.29,9.96,11.97,"17,860","18,400","19,320","20,720","24,900",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",39-3012,Gaming and Sports Book Writers and Runners,detailed,240,35.1,0.093,1.18,13.06,"27,150",5.6,8.90,9.83,11.49,14.76,21.15,"18,520","20,460","23,900","30,710","43,980",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",39-3019,"Gaming Service Workers, All Other",detailed,**,**,**,**,12.88,"26,790",10.9,8.53,9.15,12.10,14.82,18.85,"17,730","19,040","25,180","30,840","39,210",,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",39-3021,Motion Picture Projectionists,detailed,190,25.5,0.075,1.88,11.81,"24,560",3.8,9.35,10.07,11.16,12.40,15.14,"19,450","20,940","23,220","25,790","31,500",,
